match_date,season,team,opponent,rating_before,rating_after,result,event
2025-06-12,2025,BRA,CUB,2954.75,2931.74,L,Nations League 2025
2025-06-12,2025,CUB,BRA,2747.58,2770.59,W,Nations League 2025
2025-06-12,2025,ARG,CAN,2862.71,2872.78,W,Nations League 2025
2025-06-12,2025,CAN,ARG,2744.18,2734.11,L,Nations League 2025
2025-06-12,2025,USA,IRI,2962.98,2968.25,W,Nations League 2025
2025-06-12,2025,IRI,USA,2694.20,2688.93,L,Nations League 2025
2025-06-13,2025,JPN,SRB,2963.50,2972.68,W,Nations League 2025
2025-06-13,2025,SRB,JPN,2821.43,2812.25,L,Nations League 2025
2025-06-13,2025,NED,TUR,2739.62,2752.10,W,Nations League 2025
2025-06-13,2025,TUR,NED,2680.67,2668.19,L,Nations League 2025
2025-06-13,2025,BUL,ARG,2602.36,2627.14,W,Nations League 2025
2025-06-13,2025,ARG,BUL,2872.78,2848.01,L,Nations League 2025
2025-06-13,2025,UKR,CUB,2732.01,2748.67,W,Nations League 2025
2025-06-13,2025,CUB,UKR,2770.59,2753.94,L,Nations League 2025
2025-06-13,2025,FRA,ITA,2980.05,2997.09,W,Nations League 2025
2025-06-13,2025,ITA,FRA,3027.54,3010.50,L,Nations League 2025
2025-06-13,2025,IRI,SLO,2688.93,2684.76,L,Nations League 2025
2025-06-13,2025,SLO,IRI,3005.62,3009.79,W,Nations League 2025
2025-06-13,2025,CZE,MNE,2701.47,2709.59,W,Liga Europeia 2025
2025-06-13,2025,MNE,CZE,2529.09,2520.98,L,Liga Europeia 2025
2025-06-13,2025,MKD,LAT,2424.26,2442.62,W,Liga Europeia 2025
2025-06-13,2025,LAT,MKD,2503.53,2485.16,L,Liga Europeia 2025
2025-06-13,2025,ESP,CRO,2532.10,2549.97,W,Liga Europeia 2025
2025-06-13,2025,CRO,ESP,2599.60,2581.72,L,Liga Europeia 2025
2025-06-13,2025,SVK,POR,2436.06,2425.06,L,Liga Europeia 2025
2025-06-13,2025,POR,SVK,2530.96,2541.96,W,Liga Europeia 2025
2025-06-13,2025,FAI,ISL,2211.50,2226.54,W,Liga Europeia 2025
2025-06-13,2025,ISL,FAI,2212.44,2197.39,L,Liga Europeia 2025
2025-06-13,2025,LUX,AZE,2294.97,2303.90,W,Liga Europeia 2025
2025-06-13,2025,AZE,LUX,2145.90,2136.96,L,Liga Europeia 2025
2025-06-14,2025,CHN,NED,2653.56,2672.70,W,Nations League 2025
2025-06-14,2025,NED,CHN,2752.10,2732.95,L,Nations League 2025
2025-06-14,2025,TUR,POL,2668.19,2666.23,L,Nations League 2025
2025-06-14,2025,POL,TUR,3130.93,3132.89,W,Nations League 2025
2025-06-14,2025,UKR,BRA,2748.67,2740.92,L,Nations League 2025
2025-06-14,2025,BRA,UKR,2931.74,2939.49,W,Nations League 2025
2025-06-14,2025,USA,SLO,2968.25,2955.03,L,Nations League 2025
2025-06-14,2025,SLO,USA,3009.79,3023.01,W,Nations League 2025
2025-06-14,2025,CAN,FRA,2734.11,2728.69,L,Nations League 2025
2025-06-14,2025,FRA,CAN,2997.09,3002.50,W,Nations League 2025
2025-06-14,2025,BUL,GER,2627.14,2645.72,W,Nations League 2025
2025-06-14,2025,GER,BUL,2711.90,2693.31,L,Nations League 2025
2025-06-14,2025,FIN,CZE,2592.12,2612.01,W,Liga Europeia 2025
2025-06-14,2025,CZE,FIN,2709.59,2689.70,L,Liga Europeia 2025
2025-06-14,2025,GRE,MKD,2534.34,2545.47,W,Liga Europeia 2025
2025-06-14,2025,MKD,GRE,2442.62,2431.50,L,Liga Europeia 2025
2025-06-14,2025,ROU,ESP,2564.40,2578.78,W,Liga Europeia 2025
2025-06-14,2025,ESP,ROU,2549.97,2535.60,L,Liga Europeia 2025
2025-06-14,2025,ISR,SVK,2443.56,2457.76,W,Liga Europeia 2025
2025-06-14,2025,SVK,ISR,2425.06,2410.86,L,Liga Europeia 2025
2025-06-14,2025,SWE,FAI,2375.34,2384.28,W,Liga Europeia 2025
2025-06-14,2025,FAI,SWE,2226.54,2217.60,L,Liga Europeia 2025
2025-06-14,2025,HUN,LUX,2356.44,2369.19,W,Liga Europeia 2025
2025-06-14,2025,LUX,HUN,2303.90,2291.15,L,Liga Europeia 2025
2025-06-15,2025,NED,JPN,2732.95,2726.92,L,Nations League 2025
2025-06-15,2025,JPN,NED,2972.68,2978.71,W,Nations League 2025
2025-06-15,2025,CHN,TUR,2672.70,2657.42,L,Nations League 2025
2025-06-15,2025,TUR,CHN,2666.23,2681.51,W,Nations League 2025
2025-06-15,2025,POL,SRB,3132.89,3136.98,W,Nations League 2025
2025-06-15,2025,SRB,POL,2812.25,2808.15,L,Nations League 2025
2025-06-15,2025,BRA,SLO,2939.49,2958.03,W,Nations League 2025
2025-06-15,2025,SLO,BRA,3023.01,3004.47,L,Nations League 2025
2025-06-15,2025,ARG,ITA,2848.01,2839.55,L,Nations League 2025
2025-06-15,2025,ITA,ARG,3010.50,3018.95,W,Nations League 2025
2025-06-15,2025,UKR,IRI,2740.92,2723.51,L,Nations League 2025
2025-06-15,2025,IRI,UKR,2684.76,2702.17,W,Nations League 2025
2025-06-15,2025,GER,FRA,2693.31,2718.98,W,Nations League 2025
2025-06-15,2025,FRA,GER,3002.50,2976.83,L,Nations League 2025
2025-06-15,2025,CUB,USA,2753.94,2746.76,L,Nations League 2025
2025-06-15,2025,USA,CUB,2955.03,2962.20,W,Nations League 2025
2025-06-15,2025,BUL,CAN,2645.72,2634.24,L,Nations League 2025
2025-06-15,2025,CAN,BUL,2728.69,2740.18,W,Nations League 2025
2025-06-15,2025,MNE,FIN,2520.98,2509.82,L,Liga Europeia 2025
2025-06-15,2025,FIN,MNE,2612.01,2623.16,W,Liga Europeia 2025
2025-06-15,2025,LAT,GRE,2485.16,2472.74,L,Liga Europeia 2025
2025-06-15,2025,GRE,LAT,2545.47,2557.89,W,Liga Europeia 2025
2025-06-15,2025,CRO,ROU,2581.72,2566.59,L,Liga Europeia 2025
2025-06-15,2025,ROU,CRO,2578.78,2593.91,W,Liga Europeia 2025
2025-06-15,2025,POR,ISR,2541.96,2523.39,L,Liga Europeia 2025
2025-06-15,2025,ISR,POR,2457.76,2476.33,W,Liga Europeia 2025
2025-06-15,2025,ISL,SWE,2197.39,2189.77,L,Liga Europeia 2025
2025-06-15,2025,SWE,ISL,2384.28,2391.91,W,Liga Europeia 2025
2025-06-15,2025,AZE,HUN,2136.96,2130.72,L,Liga Europeia 2025
2025-06-15,2025,HUN,AZE,2369.19,2375.43,W,Liga Europeia 2025
2025-06-19,2025,GRE,FIN,2557.89,2575.68,W,Liga Europeia 2025
2025-06-19,2025,FIN,GRE,2623.16,2605.38,L,Liga Europeia 2025
2025-06-19,2025,ROU,CZE,2593.91,2582.94,L,Liga Europeia 2025
2025-06-19,2025,CZE,ROU,2689.70,2700.66,W,Liga Europeia 2025
2025-06-20,2025,ISR,MKD,2476.33,2489.40,W,Liga Europeia 2025
2025-06-20,2025,MKD,ISR,2431.50,2418.42,L,Liga Europeia 2025
2025-06-20,2025,SVK,ESP,2410.86,2401.03,L,Liga Europeia 2025
2025-06-20,2025,ESP,SVK,2535.60,2545.43,W,Liga Europeia 2025
2025-06-20,2025,CRO,GRE,2566.59,2581.98,W,Liga Europeia 2025
2025-06-20,2025,GRE,CRO,2575.68,2562.85,L,Liga Europeia 2025
2025-06-20,2025,POR,ROU,2523.39,2510.94,L,Liga Europeia 2025
2025-06-20,2025,ROU,POR,2582.94,2593.32,W,Liga Europeia 2025
2025-06-20,2025,AZE,FAI,2130.72,2149.40,W,Liga Europeia 2025
2025-06-20,2025,FAI,AZE,2217.60,2198.92,L,Liga Europeia 2025
2025-06-20,2025,ISL,HUN,2189.77,2182.10,L,Liga Europeia 2025
2025-06-20,2025,HUN,ISL,2375.43,2383.10,W,Liga Europeia 2025
2025-06-21,2025,MNE,ISR,2509.82,2493.94,L,Liga Europeia 2025
2025-06-21,2025,ISR,MNE,2489.40,2502.64,W,Liga Europeia 2025
2025-06-21,2025,LAT,SVK,2472.74,2454.69,L,Liga Europeia 2025
2025-06-21,2025,SVK,LAT,2401.03,2416.07,W,Liga Europeia 2025
2025-06-21,2025,FIN,CRO,2605.38,2617.04,W,Liga Europeia 2025
2025-06-21,2025,CRO,FIN,2581.98,2570.32,L,Liga Europeia 2025
2025-06-21,2025,CZE,POR,2700.66,2681.94,L,Liga Europeia 2025
2025-06-21,2025,POR,CZE,2510.94,2529.66,W,Liga Europeia 2025
2025-06-21,2025,AUT,AZE,2347.93,2355.18,W,Liga Europeia 2025
2025-06-21,2025,AZE,AUT,2149.40,2143.35,L,Liga Europeia 2025
2025-06-21,2025,GEO,ISL,2106.17,2094.40,L,Liga Europeia 2025
2025-06-21,2025,ISL,GEO,2182.10,2191.91,W,Liga Europeia 2025
2025-06-22,2025,MKD,MNE,2418.42,2433.59,W,Liga Europeia 2025
2025-06-22,2025,MNE,MKD,2493.94,2478.76,L,Liga Europeia 2025
2025-06-22,2025,ESP,LAT,2545.43,2554.74,W,Liga Europeia 2025
2025-06-22,2025,LAT,ESP,2454.69,2445.38,L,Liga Europeia 2025
2025-06-22,2025,FAI,AUT,2198.92,2190.25,L,Liga Europeia 2025
2025-06-22,2025,AUT,FAI,2355.18,2363.86,W,Liga Europeia 2025
2025-06-22,2025,HUN,GEO,2383.10,2387.88,W,Liga Europeia 2025
2025-06-22,2025,GEO,HUN,2094.40,2089.61,L,Liga Europeia 2025
2025-06-24,2025,PUR,MEX,2550.21,2534.50,L,Campeonato NORCECA 2025
2025-06-24,2025,MEX,PUR,2533.64,2549.35,W,Campeonato NORCECA 2025
2025-06-24,2025,USA,VEN,2962.20,2964.26,W,Campeonato NORCECA 2025
2025-06-24,2025,VEN,USA,2508.63,2506.58,L,Campeonato NORCECA 2025
2025-06-24,2025,CAN,CRC,2740.18,2743.27,W,Campeonato NORCECA 2025
2025-06-24,2025,CRC,CAN,2364.37,2361.27,L,Campeonato NORCECA 2025
2025-06-25,2025,UKR,FRA,2723.51,2717.85,L,Nations League 2025
2025-06-25,2025,FRA,UKR,2976.83,2982.49,W,Nations League 2025
2025-06-25,2025,GER,CUB,2718.98,2705.18,L,Nations League 2025
2025-06-25,2025,CUB,GER,2746.76,2760.57,W,Nations League 2025
2025-06-25,2025,TUR,SLO,2681.51,2677.47,L,Nations League 2025
2025-06-25,2025,SLO,TUR,3004.47,3008.51,W,Nations League 2025
2025-06-25,2025,NED,ARG,2726.92,2716.62,L,Nations League 2025
2025-06-25,2025,ARG,NED,2839.55,2849.85,W,Nations League 2025
2025-06-25,2025,BUL,JPN,2634.24,2660.61,W,Nations League 2025
2025-06-25,2025,JPN,BUL,2978.71,2952.34,L,Nations League 2025
2025-06-25,2025,ITA,POL,3018.95,3038.86,W,Nations League 2025
2025-06-25,2025,POL,ITA,3136.98,3117.07,L,Nations League 2025
2025-06-25,2025,SRB,IRI,2808.15,2788.72,L,Nations League 2025
2025-06-25,2025,IRI,SRB,2702.17,2721.60,W,Nations League 2025
2025-06-25,2025,CAN,BRA,2743.27,2737.64,L,Nations League 2025
2025-06-25,2025,BRA,CAN,2958.03,2964.78,W,Nations League 2025
2025-06-25,2025,CHN,USA,2657.42,2653.04,L,Nations League 2025
2025-06-25,2025,USA,CHN,2964.26,2967.91,W,Nations League 2025
2025-06-25,2025,PUR,VEN,2534.50,2518.29,L,Campeonato NORCECA 2025
2025-06-25,2025,VEN,PUR,2506.58,2522.78,W,Campeonato NORCECA 2025
2025-06-25,2025,USA,MEX,2967.91,2969.97,W,Campeonato NORCECA 2025
2025-06-25,2025,MEX,USA,2549.35,2546.88,L,Campeonato NORCECA 2025
2025-06-25,2025,CAN,DOM,2737.64,2741.96,W,Campeonato NORCECA 2025
2025-06-25,2025,DOM,CAN,2465.35,2460.17,L,Campeonato NORCECA 2025
2025-06-26,2025,FRA,JPN,2982.49,2968.91,L,Nations League 2025
2025-06-26,2025,JPN,FRA,2952.34,2965.93,W,Nations League 2025
2025-06-26,2025,NED,GER,2716.62,2703.71,L,Nations League 2025
2025-06-26,2025,GER,NED,2705.18,2718.09,W,Nations League 2025
2025-06-26,2025,TUR,UKR,2677.47,2666.41,L,Nations League 2025
2025-06-26,2025,UKR,TUR,2717.85,2728.91,W,Nations League 2025
2025-06-26,2025,SRB,CUB,2788.72,2775.20,L,Nations League 2025
2025-06-26,2025,CUB,SRB,2760.57,2774.08,W,Nations League 2025
2025-06-26,2025,BRA,CHN,2964.78,2968.35,W,Nations League 2025
2025-06-26,2025,CHN,BRA,2653.04,2649.48,L,Nations League 2025
2025-06-26,2025,CAN,USA,2741.96,2736.66,L,Nations League 2025
2025-06-26,2025,USA,CAN,2969.97,2975.27,W,Nations League 2025
2025-06-26,2025,MEX,VEN,2546.88,2560.84,W,Campeonato NORCECA 2025
2025-06-26,2025,VEN,MEX,2522.78,2508.82,L,Campeonato NORCECA 2025
2025-06-26,2025,USA,PUR,2975.27,2976.95,W,Campeonato NORCECA 2025
2025-06-26,2025,PUR,USA,2518.29,2516.28,L,Campeonato NORCECA 2025
2025-06-26,2025,CRC,DOM,2361.27,2350.43,L,Campeonato NORCECA 2025
2025-06-26,2025,DOM,CRC,2460.17,2471.02,W,Campeonato NORCECA 2025
2025-06-27,2025,UKR,JPN,2728.91,2748.82,W,Nations League 2025
2025-06-27,2025,JPN,UKR,2965.93,2946.01,L,Nations League 2025
2025-06-27,2025,ARG,IRI,2849.85,2832.94,L,Nations League 2025
2025-06-27,2025,IRI,ARG,2721.60,2738.52,W,Nations League 2025
2025-06-27,2025,BUL,SLO,2660.61,2682.64,W,Nations League 2025
2025-06-27,2025,SLO,BUL,3008.51,2986.49,L,Nations League 2025
2025-06-27,2025,NED,CUB,2703.71,2693.71,L,Nations League 2025
2025-06-27,2025,CUB,NED,2774.08,2784.08,W,Nations League 2025
2025-06-27,2025,CHN,ITA,2649.48,2647.08,L,Nations League 2025
2025-06-27,2025,ITA,CHN,3038.86,3041.26,W,Nations League 2025
2025-06-27,2025,CAN,POL,2736.66,2734.14,L,Nations League 2025
2025-06-27,2025,POL,CAN,3117.07,3119.59,W,Nations League 2025
2025-06-27,2025,VEN,CRC,2508.82,2517.42,W,Campeonato NORCECA 2025
2025-06-27,2025,CRC,VEN,2350.43,2341.83,L,Campeonato NORCECA 2025
2025-06-27,2025,USA,DOM,2976.95,2977.98,W,Campeonato NORCECA 2025
2025-06-27,2025,DOM,USA,2471.02,2469.47,L,Campeonato NORCECA 2025
2025-06-27,2025,CAN,MEX,2734.14,2719.53,L,Campeonato NORCECA 2025
2025-06-27,2025,MEX,CAN,2560.84,2582.76,W,Campeonato NORCECA 2025
2025-06-27,2025,LUX,GEO,2291.15,2298.31,W,Liga Europeia 2025
2025-06-27,2025,GEO,LUX,2089.61,2082.46,L,Liga Europeia 2025
2025-06-27,2025,SWE,AUT,2391.91,2405.70,W,Liga Europeia 2025
2025-06-27,2025,AUT,SWE,2363.86,2350.07,L,Liga Europeia 2025
2025-06-28,2025,SLO,FRA,2986.49,2973.36,L,Nations League 2025
2025-06-28,2025,FRA,SLO,2968.91,2982.04,W,Nations League 2025
2025-06-28,2025,GER,IRI,2718.09,2731.32,W,Nations League 2025
2025-06-28,2025,IRI,GER,2738.52,2725.29,L,Nations League 2025
2025-06-28,2025,BUL,TUR,2682.64,2669.55,L,Nations League 2025
2025-06-28,2025,TUR,BUL,2666.41,2679.50,W,Nations League 2025
2025-06-28,2025,SRB,ARG,2775.20,2764.76,L,Nations League 2025
2025-06-28,2025,ARG,SRB,2832.94,2843.38,W,Nations League 2025
2025-06-28,2025,BRA,ITA,2968.35,2983.43,W,Nations League 2025
2025-06-28,2025,ITA,BRA,3041.26,3026.18,L,Nations League 2025
2025-06-28,2025,USA,POL,2977.98,2971.85,L,Nations League 2025
2025-06-28,2025,POL,USA,3119.59,3127.26,W,Nations League 2025
2025-06-28,2025,CRC,PUR,2341.83,2333.79,L,Campeonato NORCECA 2025
2025-06-28,2025,PUR,CRC,2516.28,2524.32,W,Campeonato NORCECA 2025
2025-06-28,2025,DOM,CAN,2469.47,2463.72,L,Campeonato NORCECA 2025
2025-06-28,2025,CAN,DOM,2719.53,2723.36,W,Campeonato NORCECA 2025
2025-06-28,2025,USA,MEX,2971.85,2973.77,W,Campeonato NORCECA 2025
2025-06-28,2025,MEX,USA,2582.76,2579.87,L,Campeonato NORCECA 2025
2025-06-28,2025,FAI,LUX,2190.25,2179.77,L,Liga Europeia 2025
2025-06-28,2025,LUX,FAI,2298.31,2307.05,W,Liga Europeia 2025
2025-06-28,2025,HUN,SWE,2387.88,2373.65,L,Liga Europeia 2025
2025-06-28,2025,SWE,HUN,2405.70,2417.56,W,Liga Europeia 2025
2025-06-29,2025,SLO,JPN,2973.36,2959.87,L,Nations League 2025
2025-06-29,2025,JPN,SLO,2946.01,2959.50,W,Nations League 2025
2025-06-29,2025,IRI,NED,2725.29,2736.65,W,Nations League 2025
2025-06-29,2025,NED,IRI,2693.71,2682.34,L,Nations League 2025
2025-06-29,2025,TUR,FRA,2679.50,2675.77,L,Nations League 2025
2025-06-29,2025,FRA,TUR,2982.04,2985.77,W,Nations League 2025
2025-06-29,2025,CUB,ARG,2784.08,2773.69,L,Nations League 2025
2025-06-29,2025,ARG,CUB,2843.38,2853.77,W,Nations League 2025
2025-06-29,2025,BUL,UKR,2669.55,2659.86,L,Nations League 2025
2025-06-29,2025,UKR,BUL,2748.82,2758.51,W,Nations League 2025
2025-06-29,2025,CHN,CAN,2647.08,2637.28,L,Nations League 2025
2025-06-29,2025,CAN,CHN,2723.36,2731.20,W,Nations League 2025
2025-06-29,2025,GER,SRB,2731.32,2745.02,W,Nations League 2025
2025-06-29,2025,SRB,GER,2764.76,2751.06,L,Nations League 2025
2025-06-29,2025,BRA,POL,2983.43,3000.83,W,Nations League 2025
2025-06-29,2025,POL,BRA,3127.26,3109.86,L,Nations League 2025
2025-06-29,2025,USA,ITA,2973.77,2965.27,L,Nations League 2025
2025-06-29,2025,ITA,USA,3026.18,3036.81,W,Nations League 2025
2025-06-29,2025,GEO,FAI,2082.46,2073.37,L,Liga Europeia 2025
2025-06-29,2025,FAI,GEO,2179.77,2188.85,W,Liga Europeia 2025
2025-06-29,2025,AUT,HUN,2350.07,2338.41,L,Liga Europeia 2025
2025-06-29,2025,HUN,AUT,2373.65,2385.30,W,Liga Europeia 2025
2025-07-03,2025,HUN,SWE,2385.30,2373.96,L,Liga Europeia 2025
2025-07-03,2025,SWE,HUN,2417.56,2428.90,W,Liga Europeia 2025
2025-07-05,2025,GRE,FIN,2562.85,2552.28,L,Liga Europeia 2025
2025-07-05,2025,FIN,GRE,2617.04,2627.60,W,Liga Europeia 2025
2025-07-05,2025,ISR,CZE,2502.64,2496.07,L,Liga Europeia 2025
2025-07-05,2025,CZE,ISR,2681.94,2688.51,W,Liga Europeia 2025
2025-07-06,2025,GRE,ISR,2552.28,2537.78,L,Liga Europeia 2025
2025-07-06,2025,ISR,GRE,2496.07,2510.57,W,Liga Europeia 2025
2025-07-06,2025,FIN,CZE,2627.60,2642.27,W,Liga Europeia 2025
2025-07-06,2025,CZE,FIN,2688.51,2673.84,L,Liga Europeia 2025
2025-07-06,2025,SWE,HUN,2428.90,2414.44,L,Liga Europeia 2025
2025-07-06,2025,HUN,SWE,2373.96,2388.42,W,Liga Europeia 2025
2025-07-16,2025,ARG,BRA,2853.77,2846.26,L,Nations League 2025
2025-07-16,2025,BRA,ARG,3000.83,3008.33,W,Nations League 2025
2025-07-16,2025,TUR,USA,2675.77,2671.80,L,Nations League 2025
2025-07-16,2025,USA,TUR,2965.27,2967.65,W,Nations League 2025
2025-07-16,2025,GER,JPN,2745.02,2739.39,L,Nations League 2025
2025-07-16,2025,JPN,GER,2959.50,2965.13,W,Nations League 2025
2025-07-16,2025,CHN,FRA,2637.28,2634.32,L,Nations League 2025
2025-07-16,2025,FRA,CHN,2985.77,2988.73,W,Nations League 2025
2025-07-16,2025,UKR,NED,2758.51,2768.32,W,Nations League 2025
2025-07-16,2025,NED,UKR,2682.34,2672.54,L,Nations League 2025
2025-07-16,2025,BUL,CUB,2659.86,2651.31,L,Nations League 2025
2025-07-16,2025,CUB,BUL,2773.69,2782.24,W,Nations League 2025
2025-07-16,2025,SRB,ITA,2751.06,2747.02,L,Nations League 2025
2025-07-16,2025,ITA,SRB,3036.81,3040.85,W,Nations League 2025
2025-07-16,2025,IRI,POL,2736.65,2734.04,L,Nations League 2025
2025-07-16,2025,POL,IRI,3109.86,3112.47,W,Nations League 2025
2025-07-16,2025,CAN,SLO,2731.20,2726.97,L,Nations League 2025
2025-07-16,2025,SLO,CAN,2959.87,2965.16,W,Nations League 2025
2025-07-17,2025,TUR,GER,2671.80,2683.72,W,Nations League 2025
2025-07-17,2025,GER,TUR,2739.39,2727.47,L,Nations League 2025
2025-07-17,2025,ARG,JPN,2846.26,2839.56,L,Nations League 2025
2025-07-17,2025,JPN,ARG,2965.13,2971.84,W,Nations League 2025
2025-07-17,2025,CHN,IRI,2634.32,2627.11,L,Nations League 2025
2025-07-17,2025,IRI,CHN,2734.04,2741.25,W,Nations League 2025
2025-07-17,2025,UKR,ITA,2768.32,2764.87,L,Nations League 2025
2025-07-17,2025,ITA,UKR,3040.85,3044.30,W,Nations League 2025
2025-07-17,2025,CUB,POL,2782.24,2799.64,W,Nations League 2025
2025-07-17,2025,POL,CUB,3112.47,3095.07,L,Nations League 2025
2025-07-17,2025,NED,SLO,2672.54,2669.41,L,Nations League 2025
2025-07-17,2025,SLO,NED,2965.16,2968.29,W,Nations League 2025
2025-07-18,2025,ARG,USA,2839.56,2833.09,L,Nations League 2025
2025-07-18,2025,USA,ARG,2967.65,2972.50,W,Nations League 2025
2025-07-18,2025,BRA,JPN,3008.33,3017.29,W,Nations League 2025
2025-07-18,2025,JPN,BRA,2971.84,2962.88,L,Nations League 2025
2025-07-18,2025,CUB,FRA,2799.64,2794.60,L,Nations League 2025
2025-07-18,2025,FRA,CUB,2988.73,2993.77,W,Nations League 2025
2025-07-18,2025,UKR,SRB,2764.87,2754.36,L,Nations League 2025
2025-07-18,2025,SRB,UKR,2747.02,2757.53,W,Nations League 2025
2025-07-18,2025,CHN,BUL,2627.11,2617.80,L,Nations League 2025
2025-07-18,2025,BUL,CHN,2651.31,2660.62,W,Nations League 2025
2025-07-18,2025,NED,CAN,2669.41,2661.05,L,Nations League 2025
2025-07-18,2025,CAN,NED,2726.97,2733.24,W,Nations League 2025
2025-07-19,2025,TUR,BRA,2683.72,2681.16,L,Nations League 2025
2025-07-19,2025,BRA,TUR,3017.29,3019.84,W,Nations League 2025
2025-07-19,2025,GER,USA,2727.47,2743.55,W,Nations League 2025
2025-07-19,2025,USA,GER,2972.50,2960.45,L,Nations League 2025
2025-07-19,2025,SRB,CAN,2757.53,2766.83,W,Nations League 2025
2025-07-19,2025,CAN,SRB,2733.24,2726.26,L,Nations League 2025
2025-07-19,2025,BUL,POL,2660.62,2679.10,W,Nations League 2025
2025-07-19,2025,POL,BUL,3095.07,3076.59,L,Nations League 2025
2025-07-19,2025,IRI,FRA,2741.25,2737.46,L,Nations League 2025
2025-07-19,2025,FRA,IRI,2993.77,2997.56,W,Nations League 2025
2025-07-19,2025,SLO,ITA,2968.29,2960.44,L,Nations League 2025
2025-07-19,2025,ITA,SLO,3044.30,3052.15,W,Nations League 2025
2025-07-20,2025,USA,JPN,2960.45,2953.00,L,Nations League 2025
2025-07-20,2025,JPN,USA,2962.88,2972.81,W,Nations League 2025
2025-07-20,2025,TUR,ARG,2681.16,2675.28,L,Nations League 2025
2025-07-20,2025,ARG,TUR,2833.09,2838.97,W,Nations League 2025
2025-07-20,2025,GER,BRA,2743.55,2740.16,L,Nations League 2025
2025-07-20,2025,BRA,GER,3019.84,3023.23,W,Nations League 2025
2025-07-20,2025,UKR,CAN,2754.36,2743.55,L,Nations League 2025
2025-07-20,2025,CAN,UKR,2726.26,2734.37,W,Nations League 2025
2025-07-20,2025,CHN,CUB,2617.80,2632.50,W,Nations League 2025
2025-07-20,2025,CUB,CHN,2794.60,2779.91,L,Nations League 2025
2025-07-20,2025,NED,ITA,2661.05,2659.14,L,Nations League 2025
2025-07-20,2025,ITA,NED,3052.15,3054.05,W,Nations League 2025
2025-07-20,2025,BUL,IRI,2679.10,2670.76,L,Nations League 2025
2025-07-20,2025,IRI,BUL,2737.46,2745.79,W,Nations League 2025
2025-07-20,2025,FRA,POL,2997.56,2989.80,L,Nations League 2025
2025-07-20,2025,POL,FRA,3076.59,3084.35,W,Nations League 2025
2025-07-20,2025,SRB,SLO,2766.83,2761.89,L,Nations League 2025
2025-07-20,2025,SLO,SRB,2960.44,2965.38,W,Nations League 2025
2025-07-30,2025,BRA,CHN,3023.23,3025.14,W,Nations League 2025
2025-07-30,2025,CHN,BRA,2632.50,2630.59,L,Nations League 2025
2025-07-30,2025,ITA,CUB,3054.05,3057.47,W,Nations League 2025
2025-07-30,2025,CUB,ITA,2779.91,2776.49,L,Nations League 2025
2025-07-31,2025,JPN,POL,2972.81,2965.92,L,Nations League 2025
2025-07-31,2025,POL,JPN,3084.35,3091.25,W,Nations League 2025
2025-07-31,2025,FRA,SLO,2989.80,2979.10,L,Nations League 2025
2025-07-31,2025,SLO,FRA,2965.38,2976.08,W,Nations League 2025
2025-08-02,2025,BRA,POL,3025.14,3019.05,L,Nations League 2025
2025-08-02,2025,POL,BRA,3091.25,3097.34,W,Nations League 2025
2025-08-02,2025,ITA,SLO,3057.47,3063.25,W,Nations League 2025
2025-08-02,2025,SLO,ITA,2976.08,2970.31,L,Nations League 2025
2025-08-03,2025,BRA,SLO,3019.05,3025.50,W,Nations League 2025
2025-08-03,2025,SLO,BRA,2970.31,2963.86,L,Nations League 2025
2025-08-03,2025,POL,ITA,3097.34,3104.10,W,Nations League 2025
2025-08-03,2025,ITA,POL,3063.25,3056.48,L,Nations League 2025
2025-09-12,2025,PHI,TUN,2255.00,2249.83,L,Campeonato Mundial 2025
2025-09-12,2025,TUN,PHI,2527.75,2532.92,W,Campeonato Mundial 2025
2025-09-13,2025,USA,COL,2953.00,2953.77,W,Campeonato Mundial 2025
2025-09-13,2025,COL,USA,2521.11,2518.81,L,Campeonato Mundial 2025
2025-09-13,2025,CAN,LBA,2734.37,2735.96,W,Campeonato Mundial 2025
2025-09-13,2025,LBA,CAN,2364.49,2361.30,L,Campeonato Mundial 2025
2025-09-13,2025,CUB,POR,2776.49,2764.40,L,Campeonato Mundial 2025
2025-09-13,2025,POR,CUB,2529.66,2549.79,W,Campeonato Mundial 2025
2025-09-13,2025,JPN,TUR,2965.92,2953.29,L,Campeonato Mundial 2025
2025-09-13,2025,TUR,JPN,2675.28,2692.12,W,Campeonato Mundial 2025
2025-09-13,2025,GER,BUL,2740.16,2728.19,L,Campeonato Mundial 2025
2025-09-13,2025,BUL,GER,2670.76,2682.74,W,Campeonato Mundial 2025
2025-09-13,2025,NED,QAT,2659.14,2666.11,W,Campeonato Mundial 2025
2025-09-13,2025,QAT,NED,2550.41,2539.95,L,Campeonato Mundial 2025
2025-09-13,2025,SLO,CHI,2963.86,2964.62,W,Campeonato Mundial 2025
2025-09-13,2025,CHI,SLO,2455.19,2453.67,L,Campeonato Mundial 2025
2025-09-13,2025,POL,ROU,3104.10,3104.86,W,Campeonato Mundial 2025
2025-09-13,2025,ROU,POL,2593.32,2592.06,L,Campeonato Mundial 2025
2025-09-14,2025,ARG,FIN,2838.97,2843.85,W,Campeonato Mundial 2025
2025-09-14,2025,FIN,ARG,2642.27,2636.18,L,Campeonato Mundial 2025
2025-09-14,2025,IRI,EGY,2745.79,2731.69,L,Campeonato Mundial 2025
